$ID,$ID_NAME,Armor,Description,EXP,EXPClass,Element,Icon,Level,Link_Items,Link_Maps,Name,Race,Rank,Size,Stat_ATTACK_MAGICAL_MAX,Stat_ATTACK_MAGICAL_MIN,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_Accuracy,Stat_BlockPenetration,Stat_BlockRate,Stat_CON,Stat_CriticalDamage,Stat_CriticalDefense,Stat_CriticalRate,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,Stat_DEX,Stat_Evasion,Stat_HP,Stat_INT,Stat_SP,Stat_SPR,Stat_STR,Type
58635,ERD_escape_wendigo,1,Wendigos are known for attacking humans as prey. Wendigo Escapees are thought to be those that have broken away from the group in order to have the prey for themselves.,4974,2767,0,mon_escape_wendigo,155,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 19, ""Quantity_MIN"": 18}, {""Chance"": 0.75, ""Item"": ""645174"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.11, ""Item"": ""645256"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Wendigo Escapee,1,5,1,4898,3265,2295,1530,155,155,0,48,242,62,186,6074,4049,32,155,57067,112,2279,96,32,0
58636,ERD_Stoulet,3,"A demon that respects the strong and is cruel to the weak. Nonetheless, its aggression trivializes this characteristic.",4792,2701,0,mon_stoulet,152,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 77, ""Quantity_MIN"": 74}, {""Chance"": 22.0, ""Item"": ""645429"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.78, ""Item"": ""645615"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 20.0, ""Item"": ""645655"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Stoulet,1,5,1,6743,3630,3282,1767,152,152,0,47,236,60,182,5904,3936,31,152,54831,109,2233,94,31,0
58637,ERD_Colifly_black,1,"Colifly are the rookies of the demonic world, only appearing after Medzio Diena. They have yet to find their species specialties and are still in the process of creating societies but aren't looked down upon by other demons. Recently, there have been increases in specimen that have their own proficiencies such as magic. ",3882,2179,7,mon_colifly_black,153,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 348, ""Quantity_MIN"": 331}, {""Chance"": 5.0, ""Item"": ""645560"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.7, ""Item"": ""640264"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.9, ""Item"": ""503112"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.9, ""Item"": 30375, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680349"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685349"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.38, ""Item"": 19006, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""643706"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Black Colifly,1,5,0,4189,2793,1962,1308,153,153,0,47,237,61,183,4466,2977,31,153,44437,110,2240,94,31,0
58638,ERD_Socket,4,Sockets used to live deep underground in our world as well as in the demonic world. It is one of the few monsters that existed before Medzio Diena.,5160,2833,5,mon_socket,158,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 129, ""Quantity_MIN"": 123}, {""Chance"": 20.0, ""Item"": ""645580"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680289"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685289"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.03, ""Item"": ""643654"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Socket,4,5,1,2758,1838,2845,1897,158,221,0,105,285,79,158,7094,7094,48,158,52319,48,1792,57,65,0
58639,ERD_Chromadog,4,A monster whose habitat has been relocated close to the volcano.,4914,2745,2,mon_chromadog,154,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 87, ""Quantity_MIN"": 83}, {""Chance"": 34.0, ""Item"": ""645460"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 6.66, ""Item"": ""640264"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.32, ""Item"": ""628036"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680215"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685215"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Chromadog,0,5,1,2466,1328,5121,2757,154,154,0,63,413,61,184,4068,6103,95,154,57979,31,1428,31,95,0
58640,ERD_Socket_bow,4,Sockets used to live deep underground in our world as well as in the demonic world. It is one of the few monsters that existed before Medzio Diena.,5097,2811,5,mon_socket_bow,157,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 136, ""Quantity_MIN"": 130}, {""Chance"": 20.0, ""Item"": ""645580"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680372"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685372"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.03, ""Item"": ""643698"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Socket Archer,4,5,1,2736,1824,2820,1880,157,219,0,105,284,78,157,7030,7030,48,157,51665,48,1773,56,64,0
58641,ERD_Stoulet_mage,3,"A demon that respects the strong and is cruel to the weak. Nonetheless, its aggression trivializes this characteristic.",5035,2788,0,mon_stoulet_mage,156,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 3, ""Quantity_MIN"": 3}, {""Chance"": 24.0, ""Item"": ""645429"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.18, ""Item"": ""645615"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.18, ""Item"": ""645603"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.7, ""Item"": ""640263"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Stoulet Mage,1,5,1,6441,4294,3125,2083,156,156,0,48,243,62,187,6131,4087,32,156,57797,112,2286,96,32,0
58642,ERD_InfroRocktor_red,4,A small monster that is part turtle and part mineral. It prefers living in solitude rather than in a group.,4732,2680,2,mon_infrorocktor_red,151,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 194, ""Quantity_MIN"": 185}, {""Chance"": 2.02, ""Item"": ""645200"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.4, ""Item"": 34018, ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680218"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685218"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Red Infrorocktor,4,5,1,3255,1085,3359,1119,151,211,0,101,273,75,151,6651,6651,46,151,47598,46,1707,54,62,0
58643,ERD_new_desmodus_black,3,A popular theory is that you have to be a demon to use this messenger.,4128,2266,0,mon_new_desmodus_black,158,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 40, ""Quantity_MIN"": 38}, {""Chance"": 50.0, ""Item"": ""645202"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680223"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685223"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Black Desmodus,1,5,0,5221,4271,2532,2072,158,158,0,48,245,63,189,4679,3119,32,158,47417,114,2312,97,32,0
58644,ERD_zigri,3,A demon minion found throughout the world. ,4177,2283,0,mon_zigri,159,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 38, ""Quantity_MIN"": 36}, {""Chance"": 22.0, ""Item"": ""645346"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Zigri,1,5,0,5731,3821,2781,1854,159,159,0,49,246,63,190,4725,3150,32,159,48077,114,2332,98,32,0
58645,ERD_hook,2,It used its hook on a large monster to come over from the demon realm and has gone through a lot of change.,5284,2877,1,mon_hook,160,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 86, ""Quantity_MIN"": 82}, {""Chance"": 20.0, ""Item"": ""645213"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680176"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685176"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Old Hook,1,5,1,5513,2968,2588,1393,160,160,0,49,250,64,192,6359,4239,33,160,60846,115,2352,99,33,0
58646,ERD_slime_dark_blue,2,"Although slimes are similar in appearance, they vary in species due to differences between the materials they originated from.",5932,3099,0,mon_slime_dark_blue,170,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 44, ""Quantity_MIN"": 42}]",None,Blue Slime,4,5,1,3539,1517,3648,1563,170,237,0,113,316,85,170,7878,7878,52,170,61315,52,1925,61,70,0
58647,ERD_flask_blue,4,A monster derived from a Wizard's personal belongings. It's color varies depending on what it was containing at the time.,5071,2587,2,mon_flask_blue,176,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 176, ""Quantity_MIN"": 167}, {""Chance"": 40.0, ""Item"": ""645237"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680394"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685394"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Blue Flask,4,5,0,2524,2065,2599,2127,176,246,0,117,328,88,176,6199,6199,54,176,52795,54,1991,63,72,0
58648,ERD_defender_spider_blue,4,It gets created when the stone pieces or the stone figures of the buildings which the demons stayed change.,6067,3144,0,mon_defender_spider_blue,172,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 225, ""Quantity_MIN"": 213}, {""Chance"": 0.02, ""Item"": ""680479"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685479"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Blue Guardian Spider,1,5,1,5575,3717,2612,1741,172,172,0,53,267,68,206,7060,4707,35,172,70897,123,2523,106,35,0
58649,ERD_belegg,3,It is uncertain which roles Belegg is responsible for and whether they are just moving magical creatures.,6202,3189,4,mon_belegg,174,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 68, ""Quantity_MIN"": 65}, {""Chance"": 35.0, ""Item"": ""649210"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680213"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685213"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Belegg,4,5,1,4177,2785,4271,2847,174,243,0,116,323,87,174,8135,8135,53,174,64438,53,1965,62,71,0
58650,ERD_Tombsinker,4,"Many creatures have been placed in the Royal Mausoleum, including the Tombsinker, to guard against intruding demons.",6202,3189,0,mon_tombsinker,174,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 67, ""Quantity_MIN"": 64}, {""Chance"": 0.02, ""Item"": ""680142"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685142"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.03, ""Item"": ""643742"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Tombsinker,4,5,1,2860,2340,2946,2410,174,243,0,116,323,87,174,8135,8135,53,174,64438,53,1965,62,71,0
58651,ERD_Bavon,3,"When it comes to flight, Bavon would be better just floating there as is.",6135,3166,1,mon_bavon,173,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 174, ""Quantity_MIN"": 166}, {""Chance"": 5.0, ""Item"": ""645409"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680353"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685353"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Bavon,0,5,1,3550,2366,7172,4781,173,173,0,71,471,69,207,4808,7213,106,173,74068,35,1607,35,106,0
58652,ERD_bubbe_mage_ice,1,"For the last several years, the Vubbe society became severely differentiated and complicated. The number of Vubbe that are able to learn magic after Medzio Diena has greatly increased and their techniques are similar to that of earlier human wizards. It is interesting to see whether they will be able to replicate human Cyromancer techniques. ",6408,3256,4,mon_bubbe_mage_ice,177,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 77, ""Quantity_MIN"": 73}, {""Chance"": 0.36, ""Item"": ""645603"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680188"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685188"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""643600"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Vubbe Ice Wizard,0,5,1,3155,1352,6553,2808,177,177,0,72,483,70,212,4960,7441,109,177,77598,36,1647,36,109,0
58653,ERD_Bagworm,3,"The number of Bagworms is no longer increasing, yet its current population is enough not to worry about extinction.",6618,3324,7,mon_bagworm,180,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 54, ""Quantity_MIN"": 52}, {""Chance"": 25.0, ""Item"": ""645161"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.45, ""Item"": ""628027"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680077"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685077"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Bagworm,2,5,1,6386,4257,6677,4451,125,216,0,74,546,62,234,5717,5717,129,251,64345,37,1914,55,74,0
58654,ERD_hogma_warrior,4,"Hogma is smarter than the Vubbes so they use tools, but due to its strong instinct, it tends to make mistakes and hardly makes any progress.",6478,3279,2,mon_hogma_warrior,178,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 40, ""Quantity_MIN"": 38}, {""Chance"": 10.0, ""Item"": ""645177"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.6, ""Item"": ""645364"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680126"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685126"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Hogma Warrior,0,5,1,2951,1589,6126,3299,178,178,0,73,485,71,213,5002,7503,109,178,78570,36,1653,36,109,0
58655,ERD_zinutekas,4,"Though their appearance can be mistaken with other similar-looking monsters, Zinutekas are artificially constructed by magic.",6618,3324,1,mon_zinutekas,180,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 47, ""Quantity_MIN"": 44}, {""Chance"": 32.0, ""Item"": ""645179"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.71, ""Item"": ""640264"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680136"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685136"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.04, ""Item"": ""643879"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Zinutekas,4,5,1,3795,1626,3910,1675,180,251,0,120,335,90,180,8542,8542,55,180,69523,55,2031,64,74,0
58656,ERD_NightMaiden,1,They are servants and body guards to the Demon Lords.,7414,3864,0,mon_nightmaiden,191,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 88, ""Quantity_MIN"": 84}, {""Chance"": 0.02, ""Item"": ""680256"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685256"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.03, ""Item"": ""643761"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Night Maiden,1,5,1,6344,4229,2967,1978,191,191,0,58,297,76,229,8141,5427,39,191,87828,137,2794,117,39,0
58657,ERD_NightMaiden_mage,3,They are servants and body guards to the Demon Lords.,7564,3913,4,mon_nightmaiden_mage,193,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 114, ""Quantity_MIN"": 108}, {""Chance"": 1.71, ""Item"": ""640264"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680265"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685265"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Dawn Maiden,1,5,1,8355,5570,4045,2697,193,193,0,59,299,77,231,8252,5501,39,193,89778,138,2820,118,39,0
58658,ERD_NightMaiden_bow,3,They are servants and body guards to the Demon Lords.,7489,3888,0,mon_nightmaiden_bow,192,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 100, ""Quantity_MIN"": 95}, {""Chance"": 1.71, ""Item"": ""640264"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.0, ""Item"": ""142108"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680271"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685271"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Darkness Maiden,1,5,1,8305,5536,4022,2681,192,192,0,59,298,76,230,8202,5468,39,192,88859,137,2813,118,39,0
58659,ERD_wizards_marmotte,3,"While it was once a creature created by a wizard using the best magic available, it has now turned hostile to humans due to the influence of the demons.",7641,3937,0,mon_wizards_marmotte,194,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 90, ""Quantity_MIN"": 85}, {""Chance"": 1.5, ""Item"": ""640054"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.6, ""Item"": ""640264"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680226"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685226"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Wizard Shaman Doll,4,5,1,5153,2774,5266,2835,194,271,0,129,360,97,194,9434,9434,59,194,81519,59,2190,69,79,0
58660,ERD_charog,1,A monster derived from a demonic world frog. It is hard to speculate what the original form might have been due to the heavy mutation.,7641,3937,0,mon_charog,194,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 49, ""Quantity_MIN"": 47}]",None,Charog,1,5,1,6459,4306,3020,2013,194,194,0,59,301,77,232,8310,5540,39,194,90702,139,2840,119,39,0
58661,ERD_charcoal_walker,1,It's unsure that the demons ignore these monsters and use for the firewood by sacrificing.,6051,3130,0,mon_charcoal_walker,193,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 24, ""Quantity_MIN"": 23}]",None,Charcoal Walker,1,5,0,5577,3718,2609,1739,193,193,0,59,299,77,231,6189,4126,39,193,71822,138,2820,118,39,0
58662,ERD_Harugal,4,A demon that follows the Demon Lord Hauberk. Most of them still show their loyalty to Hauberk even after their owner was sealed by Helgasercle.,9720,4905,4,mon_harugal,200,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 286, ""Quantity_MIN"": 272}, {""Chance"": 14.0, ""Item"": ""645579"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 2.0, ""Item"": ""645601"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680288"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685288"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Harugal,1,5,2,7915,4262,3710,1998,200,200,0,61,322,80,240,9978,6652,41,200,121284,143,2932,123,41,0
58663,ERD_tower_of_firepuppet_black,1,"While it was once a creature created by a wizard using the best magic available, it has now turned hostile to humans due to the influence of the demons.",6234,3189,0,mon_tower_of_firepuppet_black,196,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 40, ""Quantity_MIN"": 38}, {""Chance"": 23.5, ""Item"": ""645204"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680227"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685227"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Black Shaman Doll,4,5,0,2884,2360,2968,2428,196,274,0,130,374,98,196,7188,7188,60,196,66895,60,2216,70,80,0
58664,ERD_Hallowventor,1,Please do not look directly into their hoods.,9534,4843,0,mon_hallowventor,198,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 135, ""Quantity_MIN"": 128}, {""Chance"": 20.0, ""Item"": ""645481"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.41, ""Item"": ""645193"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.25, ""Item"": ""649203"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680179"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685179"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""643605"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Hallowventer,1,5,2,8424,3610,3944,1690,198,198,0,60,317,79,237,9840,6560,40,198,118735,142,2892,121,40,0
58665,ERD_Geppetto,1,"The name of this monster suits its appearance, but it doesn't reflect its nature at all.",8023,4062,1,mon_geppetto,199,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 38, ""Quantity_MIN"": 36}, {""Chance"": 2.14, ""Item"": ""645171"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.95, ""Item"": ""645445"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.6, ""Item"": ""645257"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680095"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685095"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Geppetto,5,5,1,5372,2302,5684,2436,358,179,0,122,380,149,99,7472,7472,61,0,127551,61,2119,61,102,0
58666,ERD_Shardstatue,4,A possessed demonic monster obsessed with the divine Goddess Statues.,8100,4087,5,mon_shardstatue,200,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 101, ""Quantity_MIN"": 96}, {""Chance"": 0.15, ""Item"": ""602109"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680315"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685315"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Shardstatue,4,5,1,3707,2471,3816,2544,200,280,0,133,382,100,200,9843,9843,61,200,87346,61,2256,71,82,0
58667,ERD_GoblinWarrior_red,3,"It is unknown whether Vubbe Fighters are trained, or just have a natural aptitude for combat.",9720,4905,2,mon_goblin_warrior_red,200,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 30, ""Quantity_MIN"": 28}, {""Chance"": 80.0, ""Item"": ""645129"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.81, ""Item"": ""645293"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 11.0, ""Item"": ""640073"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.49, ""Item"": ""640263"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680023"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685023"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""643515"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Red Vubbe Fighter,0,5,2,4608,3072,9317,6211,200,200,0,82,566,80,240,6743,10114,123,200,125693,41,1866,41,123,0
58668,ERD_Pawndel,3,The sister of Pawnd. Carries a scythe that is much taller than itself. It's name depends on where and what it is born of.,8896,4338,0,mon_pawndel,210,"[{""Chance"": 80.0, ""Item"": ""-1"", ""Quantity_MAX"": 49, ""Quantity_MIN"": 47}, {""Chance"": 10.0, ""Item"": ""645618"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 1.7, ""Item"": ""640263"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""680066"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.02, ""Item"": ""685066"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}, {""Chance"": 0.03, ""Item"": ""643525"", ""Quantity_MAX"": 0, ""Quantity_MIN"": 0}]",None,Pawndel,1,5,1,10826,4639,5237,2244,210,210,0,64,338,84,252,9245,6163,43,210,107305,150,3077,129,43,0
