$ID,$ID_NAME,Description,Icon,Name,Type
20138,npc_village_uncle_3,,None,마을 아저씨3,2
20139,npc_village_uncle_4,,None,마을 아저씨4,2
20140,npc_auctioneer,,minimap_man_auction,경매인,2
20141,npc_low_lev_officer4_m,,None,하급 관리 장교 4,2
20142,npc_low_lev_officer5_m,,None,하급 관리 장교 5,2
20143,npc_low_lev_officer6_m,,None,하급 관리 장교 6,2
20144,npc_low_lev_officer7_m,,None,하급 관리 장교 7,2
20145,npc_matron2,,None,중년 부인2,2
20146,npc_matron3,,None,중년 부인3,2
20147,npc_matron4,,None,중년 부인4,2
20148,npc_matron5,,None,중년 부인5,2
20149,npc_matron6,,None,중년 부인6,2
20150,npc_miner2,,None,베테랑 광부2,2
20151,npc_village_uncle_5,,None,마을 아저씨5,2
20152,npc_village_uncle_6,,None,마을 아저씨6,2
20153,npc_village_uncle_7,,None,마을 아저씨7,2
20154,npc_village_uncle_8,,None,마을 아저씨8,2
20155,npc_village_uncle_9,,None,마을 아저씨9,2
20156,npc_village_uncle_10,,None,마을 아저씨10,2
20157,npc_village_uncle_11,,None,마을 아저씨11,2
20158,npc_village_uncle_12,,None,마을 아저씨12,2
20159,npc_auctionHelper,,minimap_man_auction,경매인 도우미,2
20160,soldier6_axe,,None,벌목하는 병사,2
20161,npc_c_matron6,,None,도시 중년 부인,2
20162,npc_c_blacksmith,,minimap_man_smith,도시 대장장이,2
20163,npc_c_equipment_dealers,,minimap_man_armor,도시 장비상인,2
20164,npc_c_tool_merchants,,None,도시 잡화 상인,2
20165,npc_c_sculptor,,None,도시 노인,2
20166,npc_c_tool_merchants2,,None,잡화 상인1,2
20167,npc_hunter_master,,minimap_man_archer,헌터 마스터(데이터 교체 필요),2
20168,npc_cleric_f_1,,None,치유사 아가씨,2
20169,npc_combat_transport_section_1_market,,minimap_man_market,마켓 관리인,2
20170,Skl_ScanTrigger,,None,탐색 트리거,2
20171,npc_combat_transport_section_3_market,,minimap_man_market,마켓 관리인,2
20172,Gimmick_Dice_1,,None,주사위,2
20173,Gimmick_Dice_2,,None,주사위,2
20174,Gimmick_Dice_3,,None,주사위,2
20175,Gimmick_Dice_4,,None,주사위,2
20176,Gimmick_Dice_5,,None,주사위,2
20177,Gimmick_Dice_6,,None,주사위,2
20178,Gimmick_Dice_S_1,,None,주사위,2
20179,Gimmick_Dice_S_2,,None,주사위,2
20180,Gimmick_Dice_S_3,,None,주사위,2
20181,Gimmick_Dice_S_4,,None,주사위,2
20182,Gimmick_Dice_S_5,,None,주사위,2
20183,Gimmick_Dice_S_6,,None,주사위,2
20184,HiddenWall_Thanksgiving,,None,,2
20185,HiddenWall_Thanksgiving2,,None,,2
20186,HiddenWall_Thanksgiving3,,None,,2
20187,musicbox_popolion,,None,포포리온 워터볼 오르골,2
20188,npc_sailor_f,,minimap_event_1,장난감 상인,2
20189,npc_sailor_m,,minimap_event_1,먹거리 상인,2
20190,npc_city_alchemist,,minimap_man_wizard,전문 알케미스트,2
300023,pcskill_tutu,몬스터,icon_item_nothing,금색 투투,2
40000,Obstacle_box,,None,상자,2
40001,Warp_arrow,,minimap_portal,WarpSpot,2
40010,Obstacle_table,,None,책상,2
40020,Obstacle_stone,,None,돌,2
40021,Break_stone,,None,돌굴러가유,2
40030,TreasureBox1,,None,보물 상자,2
40031,HideMonBox,,None,은신 몬스터의 상자,2
40032,Treasure_box_black,,None,보물 상자,2
40033,Treasure_box_blue,,None,보물 상자,2
40034,Treasure_box_green,,None,보물 상자,2
40035,Treasure_box_yellow,,None,보물 상자,2
40040,Grating,,None,쇠창살,2
40041,Grating_abbeyn1,,None,쇠창살,2
40042,Grating2,,None,쇠창살(감옥),2
40050,Enchant_gateway,,None,인챈트 레이드 입구,2
40051,Enchant_symbol,,None,인챈트 상징물,2
40061,RecoveryPlace,,None,회복의 성소,2
40062,SavePlace2,,None,아이템 조합기,2
40064,Grill,,None,그릴,2
40065,Godness,,None,여신상,2
40066,Guard_fence,,None,가드 펜스,2
40068,Wagon,,None,마차,2
40069,block_fence,,None,,2
40071,block_fence_2,,None,,2
40072,block_fence_large,,None,,2
40073,block_fence_sharp,,None,,2
40091,lever,,None,레버1,2
40092,lever_1,,None,레버2,2
40093,flame_of_goddess,,None,가비야의 횃불,2
40095,HiddenTrigger4,,None,,2
40100,statue_raima,,minimap_goddess,여신 라이마의 상,2
40110,statue_zemina,,minimap_goddess,여신 제미나의 상,2
40120,statue_vakarine,,minimap_goddess,여신 바카리네의 상,2
40130,statue_ausrine,,minimap_goddess,여신 아우슈리네의 상,2
40141,cartdummy,,None,케파더미,2
40143,flame_bgevent,,None,횃불,2
40144,Treasure_bgevent,,None,보물 상자,2
40205,MCy_Statue,,None,여신 제미나의 상,2
41000,D_abbey_statue,,None,석상,2
41010,D_abbey_trap,,None,물웅덩이 함정,2
41020,D_castle_handlebar,,None,핸들 바,2
41030,Trap_Spine,,None,가시 함정,2
41040,D_catacomb_stonetrap1,,None,낙석 함정,2
41050,D_catacomb_stonetrap2,,None,낙석 함정,2
41060,D_catacomb_stonetrap3,,None,낙석 함정,2
41070,D_catacomb_stonetrap4,,None,낙석 함정,2
41080,D_catacomb_stonetrap5,,None,낙석 함정,2
41090,Gold_Candlestick,,None,금촛대,2
41091,Silver_Candlestick,,None,은촛대,2
41092,mandragora1,,None,만드라고라,2
41093,mandragora2,,None,만드라고라,2
41094,artefact_coin,,None,투호 게임용  동전,2
41095,artefact_tugeon,,None,동전 투호,2
45101,NPC_Cart1,,None,마차,2
45102,NPC_Blowfish1,,None,개복치,2
45103,SprayDummy,,None,스프레이 더미,2
45104,NPC_Cart2,,None,마차,2
45311,Kepacart1,,None,케파수레,2
45312,Kepacart2,,None,케파수레,2
45313,Kepacart3,,None,케파수레,2
45314,Golem_battlestart,,None,골렘 시작지,2
45315,cart_empty,,None,빈수레,2
45316,cart_spp,,None,보급품 수레,2
45320,HolyArk,,None,성궤,2
45321,holyark_black,,None,성궤,2
45322,holyark_green,,None,성궤,2
45323,holyark_white,,None,성궤,2
45324,holyark_yellow,,None,성궤,2
46213,Altar1,,None,제단,2
46214,Altarcrystal_R1,,None,붉은색 크리스탈,2
46215,Altarcrystal_O1,,None,주황색 크리스탈,2
46216,Altarcrystal_Y1,,None,노란색 크리스탈,2
46217,Altarcrystal_G1,,None,초록색 크리스탈,2
46218,Altarcrystal_B1,,None,파란색 크리스탈,2
46219,Altarcrystal_N1,,None,남색 크리스탈,2
46221,Altarcrystal_P1,,None,보라색 크리스탈,2
46222,Altarcrystal_Silhouette,,None,실루엣 크리스탈,2
46301,test_wall1,,None,벽체테스트 100,2
46302,test_wall2,,None,벽체테스트 120,2
46303,test_wall3,,None,벽체테스트 140,2
46304,test_wall4,,None,벽체테스트 160,2
47005,accessary_f,,None,악세서리 상인,2
47006,merchants_f,,None,잡화 상인,2
47081,thorn_gateway_1,,None,가시숲 관문 1,2
47082,thorn_gateway_2,,None,가시숲 관문 2,2
47083,thorn_gateway_3,,None,가시숲 관문 3,2
47084,thorn_gateway_4,,None,가시숲 관문 4,2
47085,thorn_gateway_5,,None,가시숲 관문 5,2
47086,thorn_gateway_6,,None,가시숲 관문 6,2
47087,thorn_gateway_1_2,,None,가시숲 관문 1,2
47088,thorn_gateway_2_2,,None,가시숲 관문 2,2
47089,thorn_gateway_3_2,,None,가시숲 관문 3,2
47090,thorn_gateway_4_2,,None,가시숲 관문 4,2
47091,thorn_gateway_5_2,,None,가시숲 관문 5,2
47092,thorn_gateway_6_2,,None,가시숲 관문 6,2
47101,npc_rokas_1,,None,왕릉 입구,2
47102,npc_rokas_2,,None,협곡지대 장치 1,2
47103,npc_rokas_3,,None,협곡지대 장치 2,2
47104,npc_rokas_4,,None,협곡지대 장치 3,2
47105,npc_rokas_5,,None,협곡지대 장치 4,2
47106,npc_rokas_6,,None,협곡지대 장치 5,2
47107,npc_rokas_7,,None,협곡지대 장치 6,2
47108,npc_rokas_31,,None,협곡지대 장치 1,2
47109,npc_rokas_cube,,None,협곡지대 장치 7,2
47110,npc_rokas_7_1,,None,협곡지대 장치 크기,2
47121,magicsquare_1,,None,마법진 가시숲,2
47122,magicsquare_2,,None,마법진 석화된 도시,2
47123,magicsquare_3,,None,마법진 지하요새,2
47124,magicsquare_1_mini,,None,마법진,2
47130,bokor_statue_1,,None,보로코가 설치해둔 유적 석상,2
47140,book_prop_1,,None,선반탁자1,2
47150,bube_flag1,,None,부베족 깃발,2
47160,pedlar_lose_1,,None,행상인이 잃어버린 물건1,2
47161,pedlar_lose_2,,None,행상인이 잃어버린 물건2,2
47170,soldier_article_1,,None,병사의 유물,2
47180,steel_barred_1,,None,철창,2
47181,steel_barred_2,,None,철창1,2
47190,stone_monument1,,None,문헌1,2
47191,stone_monument2,,None,문헌2,2
47192,stone_monument3,,None,문헌3,2
47200,siauliai_grass_1,,None,샤울레이 변색된 풀,2
47201,siauliai_grass_2,,None,샤울레이 변색된 풀,2
47202,siauliai_grass_3,,None,샤울레이 변색된 풀,2
47203,siauliai_grass_3_large,,None,큰 샤울레이 변색된 풀,2
47204,siauliai_grass_4,,None,샤울레이 변색된 풀4,2
47210,petrifaction_1,,None,석화물 1,2
47211,petrifaction_2,,None,석화물 2,2
47212,petrifaction_3,,None,석화물 3,2
47220,stonepillar_1,,None,석재 1,2
47221,stonepillar_2,,None,석재 2,2
47222,stones,,None,돌무더기,2
47223,fire_wood,,None,장작더미,2
47224,crystal,,None,크리스탈,2
47225,stone_event,,None,배경 돌,2
47226,siauliai_fence,,None,울타리,2
47230,cmine_cartheap,,None,수레더미,2
47231,brarkaras_stone_basis1,,None,더미기둥1,2
47232,brarkaras_stone_basis2,,None,더미기둥2,2
47233,stonetablet_stone,,None,수정기둥,2
47234,stonetablet,,None,계시 석판,2
47235,catacomb_skull,,None,해골더미,2
47236,npc_Laima_little,,None,소녀,2
47237,statue_vakarine_event01,,None,여신 바카리네의 상,2
47238,statue_vakarine_event02,,None,여신 바카리네의 상,2
47239,npc_sculptor,,minimap_man_cleric,조각가,2
47240,Golem_gray_stone,,None,회색골램바위,2
47241,cathedral_furniture,,None,가구더미,2
47242,cathedral_torch,,None,횃불,2
47243,thorn_raid_npc1,,None,가시숲 레이드 길막1,2
47244,thorn_raid_npc2,,None,가시숲 레이드 길막2,2
47245,npc_sout_hunter,,None,사냥꾼,2
47246,npc_flower1,,None,꽃다발1,2
47247,npc_flower2,,None,꽃다발2,2
47248,npc_cat,,None,고양이,2
47250,npc_zachariel_cube,,None,왕릉 큐브,2
47251,npc_zachariel_head_01,,None,왕릉비석01,2
47252,npc_zachariel_head_02,,None,왕릉비석02,2
47253,npc_zachariel_lantern,,None,왕릉 석등,2
47254,npc_zacharial_desk,,None,왕릉 책상,2
47255,rokas_brickwall,,None,벽돌벽,2
47256,rokas_pot1,,None,항아리,2
47257,rokas_pot2,,None,항아리,2
47258,rokas_pot3,,None,항아리,2
47259,Moving_trap_32,,None,부서진 이동트랩,2
47260,zachariel_guardian,,None,왕릉 수호자,2
47261,npc_zachariel_cube_05,,None,왕릉 큐브,2
47262,npc_zachariel_cube_09,,None,왕릉 큐브,2
47263,Hidden_target,,None,투명 타겟,2
47264,Hidden_Mon_01,,None,투명 몬스터,2
47265,npc_zachariel_lantern_2,,None,왕릉 석등,2
47266,treasure_box3_2,,None,보물상자3,2
47267,Event_treasure_box3_2,,minimap_event_1,크리스마스 로열 상자,2
47268,Event_treasure_box4,,minimap_event_1,신비한 크리스마스 상자,2
47269,pradziatemple_warp_npc,,minimap_portal,프래지아 신전,2
47270,kruvina_wall,,minimap_portal,크루비나 장벽,2
47271,fire_tree_wall,,minimap_portal,불타는 나무,2
47272,black_crack,,minimap_portal,검은 균열,2
47413,npc_lecifer,몬스터,icon_item_nothing,렉시퍼 인간형,2
48002,f_katyn_owl02,,None,부엉이 조각상,2
48003,f_katyn_owl03,,None,부엉이 조각상,2
48004,f_katyn_owl04,,None,부엉이 조각상,2
48005,such_torch,,None,확인용,2
48006,f_katyn_owl04_big,,None,부엉이 조각상,2
48021,f_katyn_owl01_fall,,None,,2
48022,f_katyn_owl02_fall,,None,,2
48023,f_katyn_owl03_fall,,None,,2
48024,f_katyn_owl04_fall,,None,,2
57264,npc_Alina,몬스터,icon_item_nothing,단원 알리나,2
57337,npc_Gragina,몬스터,icon_item_nothing,단원 그라지나,2
57578,mon_kupole_1,몬스터,icon_item_nothing,큐폴1,2
57579,mon_kupole_2,몬스터,icon_item_nothing,큐폴2,2
57580,mon_kupole_3,몬스터,icon_item_nothing,큐폴3,2
57581,mon_kupole_4,몬스터,icon_item_nothing,큐폴4,2
57582,mon_kupole_5,몬스터,icon_item_nothing,큐폴5,2
57583,mon_kupole_6,몬스터,icon_item_nothing,큐폴6,2
57585,mon_kupole_5_Event,몬스터,minimap_event_1,큐폴5,2
57586,mon_kupole_6_Event,몬스터,minimap_event_1,큐폴6,2
57840,npc_hauberk,마군주 하우벅은 역사상 최강의 마법사로 불리는 아가일라 플러리와 비밀협정을 맺었다가 그 사실을 마군주 헬가 세르클에게 들켜 온몸이 찢기어 온 세상 곳곳에 봉인되었습니다. 그럼에도 하우벅은 부하들에게 영향력을 유지하고 있으며 부활과 재기를 꿈꾸고 있습니다.,boss_hauberk,마군주 하우벅,2
57857,npc_Alina_normal,몬스터,icon_item_nothing,단원 알리나 트랙,2
58049,Shieldcharger,그리 강한 몬스터는 아니지만 섣불리 공격했다간 눈에서 눈물을 쏟게 될겁니다.,icon_item_nothing,실드 차져,2
58289,mon_npc_sapper,몬스터,icon_item_nothing,계시자 미하일,2
58290,mon_npc_tila_monk,몬스터,icon_item_nothing,수도사1,2
58291,mon_paladin_follower2_1,몬스터,icon_item_nothing,팔라딘 추종자B1,2
58292,mon_paladin_follower2_2,몬스터,icon_item_nothing,팔라딘 추종자B2,2
58293,mon_paladin_follower2_3,몬스터,icon_item_nothing,팔라딘 추종자B3,2
58452,pet_egg,그리 강한 몬스터는 아니지만 섣불리 공격했다간 눈에서 눈물을 쏟게 될겁니다.,icon_item_nothing,컴패니언 알,2
58460,alfalfa,그리 강한 몬스터는 아니지만 섣불리 공격했다간 눈에서 눈물을 쏟게 될겁니다.,icon_item_nothing,알팔파,2
58461,tomato,그리 강한 몬스터는 아니지만 섣불리 공격했다간 눈에서 눈물을 쏟게 될겁니다.,icon_item_nothing,토마토,2
58530,mon_npc_w_hunter,몬스터,icon_item_nothing,하얀 사냥꾼,2
58568,pcskill_Enchanter_skill,그리 강한 몬스터는 아니지만 섣불리 공격했다간 눈에서 눈물을 쏟게 될겁니다.,icon_item_nothing,인챈터 상점,2
58584,artefact_cereal,몬스터,icon_item_nothing,뱁새용 모이,2
58602,pet_fruits_plate,몬스터,icon_item_nothing,투칸 먹이,2
58738,npc_raid_gimmick,몬스터,icon_item_nothing,보호의 단,2
59066,farmer_plant_step_01,몬스터,icon_item_nothing,,2
705073,GM_stake_stockades,,None,방책,2
740015,Deathweaver_statue,몬스터,icon_item_nothing,데스위버 연출용,2
770000,RAID_TRACK_NPC,몬스터,icon_item_nothing,레이드 트렉교체용NPC,2
770001,GR_FD_UNDER_1_CART,몬스터,icon_item_nothing,버려진 수레,2
770002,GR_KATYN_1_WIND_CONTROL,몬스터,icon_item_nothing,풍향 조절 장치,2
910505,Mythic_dungeon_portal,,minimap_portal2,,2
