$ID,$ID_NAME,Description,DescriptionRequired,Icon,IsToggleable,LevelMax,Link_Jobs,Link_Skills,Name,Unlock,UnlockArgs,UpgradePrice
419009,Exorcist9,* 스킬 [엥크라테이야]가 지속되는 동안 체력이 1미만으로 감소하지 않음{nl}*SP 소모 50%증가{nl},{nl}{b}캐릭터 350레벨 이상{b},ability_cleric_exorcist9,True,1,None,[41804],엥크라테이야: 여신의 응답,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""4020"": {""UnlockArgNum"": ""350"", ""UnlockArgStr"": """"}}",[143]
419010,Exorcist10,* [그레고레이트]의 스킬 계수가 특성 레벨당 0.5%{nl}    증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}그레고레이트 1레벨 이상{b},ability_cleric_exorcist10,False,100,None,[41805],그레고레이트: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""4020"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Exorcist_Gregorate""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
419014,Exorcist16,* [그랜드 크로스]의 스킬 계수가 특성 레벨당{nl}    0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}코이노니아 1레벨 이상{b},ability_cleric_exorcist28,False,100,None,[41806],그랜드 크로스: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""4020"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Exorcist_Koinonia""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
419015,Exorcist17,* [카타디카조]의 스킬 계수가 특성 레벨당{nl}    0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}카타디카조 1레벨 이상{b},ability_cleric_exorcist14,False,100,None,[41807],카타디카조: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""4020"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Exorcist_Katadikazo""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
419017,Exorcist19,"* [카타디카조]의 속성이 [불]로 바뀌고, 창이 꽃힌 후 그 자리에 화염의 잔재가 남아서 적에게 피해를 줌{nl}* 해당 위치에 그랜드 크로스가 유지되고 있을 경우 주기적으로 신성 폭발이 발생하여 해당 범위의 적들에게 그랜드 크로스 계수에 비례한 신성 속성 피해를 줌{nl}",{nl}{b}엑소시스트 클래스 45레벨 달성{b},ability_cleric_exorcist19,True,1,None,[41807],[아츠] 카타디카조: 화염의 창,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""4020"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char4_20""}}",[36000]
419018,Exorcist20,* [루브릭]의 속성이 [어둠]으로 변경됨{nl}* 루브릭에 적중당한 적은 [공격력 약화] 디버프에 걸려 공격력이 디버프 중첩당 1% 감소 ([특성 레벨]만큼 최대 중첩 가능){nl} * 루브릭 대미지 25% 증가{nl},{nl}{b}엑소시스트 클래스 45레벨 달성{b},ability_cleric_exorcist20,True,10,None,[41801],[아츠] 루브릭: 타락,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""4020"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char4_20""}}","[3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600]"
419019,Exorcist21,* [아쿠아 베네틱타]의 스킬 계수가 특성 레벨당 1.25% 증가{nl},{nl}{b}[아쿠아 베네틱타: 강화] 특성 65 레벨 달성{b},ability_cleric_exorcist21,False,30,None,[41803],[아츠] 아쿠아 베네틱타: 상급 강화,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""4020"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Exorcist6""}}","[3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171]"
419020,Exorcist22,* [그레고레이트]의 스킬 계수가 특성 레벨당 1.25% 증가{nl},{nl}{b}[그레고레이트: 강화] 특성 65 레벨 달성{b},ability_cleric_exorcist22,False,30,None,[41805],[아츠] 그레고레이트: 상급 강화,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""4020"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Exorcist10""}}","[3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171]"
419021,Exorcist23,* [그랜드 크로스]의 스킬 계수가 특성 레벨당 1.25% 증가{nl},{nl}{b}[코이노니아: 강화] 특성 65 레벨 달성{b},ability_cleric_exorcist29,False,30,None,[41806],[아츠] 그랜드 크로스: 상급 강화,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""4020"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Exorcist16""}}","[3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171]"
419022,Exorcist24,* [카타디카조]의 스킬 계수가 특성 레벨당 1.25% 증가{nl},{nl}{b}[카타디카조: 강화] 특성 65 레벨 달성{b},ability_cleric_exorcist24,False,30,None,[41807],[아츠] 카타디카조: 상급 강화,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""4020"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Exorcist17""}}","[3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171]"
419023,Exorcist25,* [루브릭]의 스킬 계수가 특성 레벨당 1.25% 증가{nl},{nl}{b}[루브릭: 강화] 특성 65 레벨 달성{b},ability_cleric_exorcist25,False,30,None,[41801],[아츠] 루브릭: 상급 강화,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""4020"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Exorcist1""}}","[3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171]"
419024,Exorcist26,* [엔터티]의 스킬 계수가 특성 레벨당 1.25% 증가{nl},{nl}{b}[엔터티: 강화] 특성 65 레벨 달성{b},ability_cleric_exorcist26,False,30,None,[41802],[아츠] 엔터티: 상급 강화,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""4020"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Exorcist4""}}","[3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171]"
419025,Exorcist27,"* [엔터티] 스킬이 숨은 적을 찾을 수 있는 오라 버프로 변경{nl}* 버프는 [5 + 스킬레벨]초만큼 지속되며, 이동속도 10 증가{nl}* 실체가 드러난 적은 5초동안 받는 피해가 20% 증가함{nl}오버히트 1회로 변경{nl}",{nl}{b}엑소시스트 클래스 45레벨 달성{b},ability_cleric_exorcist27,True,1,None,[41802],[아츠] 엔터티: 수색,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""4020"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char4_20""}}",[36000]
420003,Crusader3,* [홀리 스매시]의 스킬 계수와 치유 계수가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}홀리 스매시 1레벨 이상{b},ability_cleric_crusader3,False,100,None,[41901],홀리 스매시: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""4021"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Crusader_HolySmash""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
420004,Crusader4,* [프로텍션 오브 가디스]의 스킬 계수와 치유 계수가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}프로텍션 오브 가디스 1레벨 이상{b},ability_cleric_crusader4,False,100,None,[41902],프로텍션 오브 가디스: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""4021"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Crusader_ProtectionOfGoddess""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
420005,Crusader5,* [리탤리에이션]의 스킬 계수와 치유 계수가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}리탤리에이션 1레벨 이상{b},ability_cleric_crusader5,False,100,None,[41905],리탤리에이션: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""4021"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Crusader_Retaliation""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
420006,Crusader6,* [컨뎀]의 스킬 계수와 치유 계수가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}컨뎀 1레벨 이상{b},ability_cleric_crusader6,False,100,None,[41906],컨뎀: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""4021"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Crusader_Condemn""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
420007,Crusader7,* [홀리 스매시]의 스킬 계수와 치유 계수가 특성 레벨당 1.25% 증가{nl},{nl}{b}[홀리 스매시: 강화] 특성 65 레벨 달성{b},ability_cleric_crusader7,False,30,None,[41901],[아츠] 홀리 스매시: 상급 강화,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""4021"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Crusader3""}}","[3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171]"
420008,Crusader8,* [프로텍션 오브 가디스]의 스킬 계수와 치유 계수가 특성 레벨당 1.25% 증가{nl},{nl}{b}[프로텍션 오브 가디스: 강화] 특성 65 레벨 달성{b},ability_cleric_crusader8,False,30,None,[41902],[아츠] 프로텍션 오브 가디스: 상급 강화,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""4021"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Crusader4""}}","[3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171]"
420009,Crusader9,* [리탤리에이션]의 스킬 계수와 치유 계수가 특성 레벨당 1.25% 증가{nl},{nl}{b}[리탤리에이션: 강화] 특성 65 레벨 달성{b},ability_cleric_crusader9,False,30,None,[41905],[아츠] 리탤리에이션: 상급 강화,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""4021"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Crusader5""}}","[3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171]"
420010,Crusader10,* [컨뎀]의 스킬 계수와 치유 계수가 특성 레벨당 1.25% 증가{nl},{nl}{b}[컨뎀: 강화] 특성 65 레벨 달성{b},ability_cleric_crusader10,False,30,None,[41906],[아츠] 컨뎀: 상급 강화,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""4021"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Crusader6""}}","[3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171]"
420011,Crusader11,* [링 오브 라이트]의 스킬 계수와 치유 계수가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}링 오브 라이트 1레벨 이상{b},ability_cleric_crusader11,False,100,None,[41907],링 오브 라이트: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""4021"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Crusader_RingOfLight""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
420012,Crusader12,* [세이크리드]의 스킬 계수와 치유 계수가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}세이크리드 1레벨 이상{b},ability_cleric_crusader12,False,100,None,[41903],세이크리드: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""4021"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Crusader_Sacred""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
420013,Crusader13,* [링 오브 라이트]의 스킬 계수와 치유 계수가 특성 레벨당 1.25% 증가{nl},{nl}{b}[링 오브 라이트: 강화] 특성 65 레벨 달성{b},ability_cleric_crusader13,False,30,None,[41907],[아츠] 링 오브 라이트: 상급 강화,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""4021"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Crusader11""}}","[3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171]"
420014,Crusader14,* [세이크리드]의 스킬 계수와 치유 계수가 특성 레벨당 1.25% 증가{nl},{nl}{b}[세이크리드: 강화] 특성 65 레벨 달성{b},ability_cleric_crusader14,False,30,None,[41903],[아츠] 세이크리드: 상급 강화,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""4021"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Crusader12""}}","[3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171]"
420015,Crusader15,* 크루세이더 스킬에 치유 효과가 추가됨{nl}* 자신을 제외한 주변 아군을 5초마다 치유 계수의 100%로 치유{nl},{nl}{b}크루세이더 클래스 45레벨 이상{b},ability_cleric_crusader15,True,1,None,[41904],[아츠] 찬트: 여신의 축복,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""4021"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char4_21""}}",[36000]
420016,Crusader16,* 스킬 [세이크리드]가 적의 방어력을 특성 레벨당 5% 무시{nl},{nl}{b}세이크리드 10레벨 이상{b},ability_cleric_crusader16,False,5,None,[41903],세이크리드: 균열,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""4021"": {""UnlockArgNum"": ""10"", ""UnlockArgStr"": ""Crusader_Sacred""}}","[1, 1, 1, 1, 1]"
420017,Crusader17,* 여신의 축복 상태 일때 스킬 [홀리 스매시]가 시전자도 회복할 수 있게 변경{nl},{nl}{b}크루세이더 클래스 16레벨 이상{b},ability_cleric_crusader17,False,1,None,[41901],홀리 스매시: 자가 회복,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""4021"": {""UnlockArgNum"": ""16"", ""UnlockArgStr"": ""Char4_21""}}",[30]
420019,Crusader19,* [찬트: 여신의 축복]이 활성화 중일때 스킬 [프로텍션 오브 가디스]의 결계 안속에 있는 아군은 특성 레벨당 2% 만큼 피해가 감소{nl},{nl}{b}크루세이더 클래스 31레벨 이상{b},ability_cleric_crusader19,False,10,None,[41902],프로텍션 오브 가디스: 보호,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""4021"": {""UnlockArgNum"": ""31"", ""UnlockArgStr"": ""Char4_21""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
420020,Crusader20,* 여신의 축복 상태 일때 스킬 [링 오브 라이트]가 시전자도 회복할 수 있게 변경{nl},{nl}{b}크루세이더 클래스 16레벨 이상{b},ability_cleric_crusader20,False,1,None,[41907],링 오브 라이트: 자가 회복,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""4021"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Char4_21""}}",[1]
