$ID,$ID_NAME,Armor,Description,EXP,EXPClass,Element,Icon,Level,Link_Items,Link_Maps,Name,Race,Rank,Size,Stat_ATTACK_MAGICAL_MAX,Stat_ATTACK_MAGICAL_MIN,Stat_ATTACK_PHYSICAL_MAX,Stat_ATTACK_PHYSICAL_MIN,Stat_Accuracy,Stat_BlockPenetration,Stat_BlockRate,Stat_CON,Stat_CriticalDamage,Stat_CriticalDefense,Stat_CriticalRate,Stat_DEFENSE_MAGICAL,Stat_DEFENSE_PHYSICAL,Stat_DEX,Stat_Evasion,Stat_HP,Stat_INT,Stat_SP,Stat_SPR,Stat_STR,Type
59384,Id_boss_TombLord,4,예전에는 무덤을 도굴에서 지키는 숨어있는 수호자의 역할을 담당하던 시절도 있었습니다.,0,0,0,m_boss_tomblord,400,None,None,고매한 툼로드,1,0,3,24161,13010,11866,6389,750,750,0,121,722,600,900,21414,14276,81,400,56317500,283,5832,243,81,0
59385,Id_Goblin_Archer,3,부베궁수는 투사무기에 특화된 모습을 보입니다. 혹자는 이런 점을 들어 부베의 직군이 명확히 짜져있다고 주장합니다.,0,0,1,mon_goblin_archer,400,None,None,부베 궁수,0,5,1,8780,5853,17287,11525,400,400,0,162,1366,320,480,5131,7696,243,400,3172540,81,3726,81,243,0
59386,Id_scab,4,케도라 상단이 이 몬스터를 활용해 상품을 만들 궁리를 하고 있다고 합니다.,0,0,0,mon_scab,400,None,None,스캡,4,5,0,6414,4276,6546,4364,400,560,0,263,882,400,400,6453,6453,121,400,2337350,121,4506,141,162,0
59387,Id_spekull,4,거짓말쟁이와 사기꾼들의 망령이 마계에서 몬스터로 변하면 이런 꼴이 됩니다.,0,0,0,mon_spekull,400,None,None,스페컬,1,5,0,11277,7518,5498,3665,400,400,0,121,722,320,480,5698,3798,81,400,2382856,283,5832,243,81,0
59388,Id_mirtislampa,3,마족의 일상 생활에 쓰이는 사물 역할을 하는 하급 마족의 일원입니다.,0,0,0,mon_mirtislampa,400,None,None,미티스램파,1,5,0,17785,7622,8907,3817,400,400,0,121,722,320,480,5698,3798,81,400,2382856,283,5832,243,81,0
59389,Id_rafflesia,1,이 식물의 잎은 가죽보다 강하다고 합니다. ,0,0,1,mon_rafflesia,400,None,None,라플레시아,5,2,2,11791,7861,12274,8183,720,360,0,243,882,600,200,8899,8899,121,0,6276900,121,4246,121,202,0
59390,Id_Candlespider_blue,3,양초가 야수로 변한 것이냐 야수가 양초와 결합한 것이냐는 질문은 의미가 없습니다. 신수의 날 이후 나타난 수많은 변형 몬스터는 호기심이 아니라 퇴치의 대상입니다. 이 색상의 양초거미는 마력의 영향을 많이 받을 경우 생깁니다.,0,0,4,mon_candlespider_blue,400,None,None,푸른 양초거미,4,5,1,10184,6789,10336,6890,400,560,0,263,882,400,400,8604,8604,121,400,2921688,121,4506,141,162,0
59391,Id_Ultanun,3,얼타눈은 변이전부터 날지 못하는 새였습니다.,0,0,7,mon_ultanun,400,None,None,얼타눈,0,5,1,8048,6585,15847,12965,400,400,0,162,1366,320,480,5131,7696,243,400,3172540,81,3726,81,243,0
59392,Id_Tanu,1,타누는 먹이를 크게 썰어 삼켜서 섭취하며 식충식물이 식육식물로 변이된 종류입니다.,0,0,7,mon_tanu,400,None,None,타누,5,5,1,10757,4610,11198,4799,720,360,0,243,882,600,200,6577,6577,121,0,4268292,121,4246,121,202,0
59393,Id_Tipio,1,몸 위쪽의 노란 풀은 보들보들해보이지만 맞으면 꽤 아픕니다,0,0,7,mon_tipio,400,None,None,티피오,5,5,0,8686,4677,9042,4868,720,360,0,243,882,600,200,4933,4933,121,0,3414633,121,4246,121,202,0
59394,Id_Doyor,1,움직이는 독버섯이 궁금하다면 도요르를 보십시오.,0,0,7,mon_doyor,400,None,None,도요르,5,5,0,8018,5345,8346,5564,720,360,0,243,882,600,200,4933,4933,121,0,3414633,121,4246,121,202,0
59395,Id_Panto_Gwand,3,판토의 또 다른 변이 아종으로 특정한 일에만 지능이 높습니다. 다만 이후 다른 변화를 보일 가능성이 있습니다.,0,0,5,mon_panto_gwand,400,None,None,판토 마법사,0,2,1,12051,5164,23728,10169,400,400,0,162,1366,320,480,6036,9054,243,400,3732400,81,3726,81,243,0
59396,Id_boss_deadbone,4,"죽음에서 되돌아온 몬스터라고 하지만, 정확하게 말하면 죽음을 거쳐 다시 마족으로 태어난 몬스터입니다.",0,0,0,m_boss_deadbone,400,None,None,강철의 데드본,1,0,3,20730,13820,10107,6738,750,750,0,121,722,600,900,17131,11420,81,400,18772500,283,5832,243,81,0
59397,Id_hogma_sorcerer,3,호그마중에 경험을 통해 능력을 지닌 자가 있습니다. 다만 주술사도 호그마의 본능에서 자유롭진 않습니다.,0,0,2,mon_hogma_sorcerer,400,None,None,호그마 주술사,0,5,1,8780,5853,17287,11525,400,400,0,162,1366,320,480,5131,7696,243,400,3172540,81,3726,81,243,0
59398,Id_boss_Reaverpede,3,일단 상대를 제압하는데 성공하며 마취시키고 천천히 체액을 빠는 특징이 있습니다. 몸집이 커진 후로는 크기가 작은 상대는 먹이보다는 공격성을 해소하는 용도로 대합니다.,0,0,7,boss_reaverpede,400,None,None,징그러운 리버피드,2,0,3,28069,12029,28914,12391,525,900,0,162,1526,525,975,13016,13016,283,560,15996000,81,4246,121,162,0
59399,Id_boss_GiantWoodGoblin,3,부베가 마족의 사주를 받아 불러낸 마물의 일종입니다. 경로는 모르지만 부베가 활동하지 않는 지역에서도 나타나곤 합니다.,0,0,2,m_boss_giantwoodgoblin,400,None,None,발악하는 자이언트 우드 고블린,5,0,3,22045,11870,22699,12222,1350,675,0,243,882,1125,375,14832,14832,121,0,26901000,121,4246,121,202,0
59400,Id_boss_Harpeia,3,"확인할 근거가 없는 전설이긴 하지만, 태고적에는 하르피아가 마족이 아니라 여신 라이마를 따랐다는 이야기가 있습니다.",0,0,5,m_boss_harpeia,400,None,None,돌개바람 하르피아,1,0,3,32694,14011,16373,7017,750,750,0,121,722,600,900,17131,11420,81,400,18772500,283,5832,243,81,0
59401,Id_boss_Velorchard,1,이들은 고위 마족의 정원과 과수를 돌보던 마족입니다. 길티네가 본격적으로 여신들과 싸우기로 결심한 후에는 전투에도 동원되고 있으며 마족들이 대개 그렇듯 이전의 하던 일과 전투력은 무관합니다.,0,0,7,m_boss_velorchard,400,None,None,기괴한 벨로차드,1,0,3,24186,10365,11792,5053,750,750,0,121,722,600,900,17131,11420,81,400,18772500,283,5832,243,81,0
59402,Id_boss_Ironbaum,4,아이언바움이 원래는 마족들의 연습 대상이었다는 설이 있습니다. 아무튼 기원이야 무엇이든 현재는 인류의 위협입니다.,37545690,38250000,2,m_boss_ironbaum,400,None,None,미션 아이언바움,4,0,3,13822,7442,14085,7584,750,1050,0,263,882,750,750,24252,24252,121,400,55242000,121,4506,141,162,0
59403,Id_warleader_hogma,3,사람들의 생각과는 달리 이들은 전투의 지휘관보다는 뒤로 물러나는 호그마들을 다그치는 역할을 더 합니다.,0,0,0,mon_warleader_hogma,400,None,None,호그마 전투대장,0,5,2,12724,3181,25054,6263,400,400,0,162,1366,320,480,5900,8850,243,400,3965675,81,3726,81,243,0
59404,Id_slime_dark_blue,2,슬라임은 최종 형태는 비슷해도 원형이 되는 물질의 차이에 따라 다양한 종류가 생깁니다. 특히 이 색깔의 슬라임은 강한 마법 물질을 흡수한 사례입니다.,0,0,0,mon_slime_dark_blue,400,None,None,푸른 슬라임,4,5,1,8606,3688,8783,3764,400,560,0,263,882,400,400,8604,8604,121,400,2921688,121,4506,141,162,0
59405,Id_Rajapearlite_purple,1,라자펄의 유체에 해당합니다. 검은 색인 것은 성장 과정의 어느 시점에서 유령과 접촉한 탓입니다.,0,0,4,mon_rajapearlite_purple,400,None,None,검은 라자펄라이트,0,5,1,6323,4215,12725,8483,400,400,0,162,1366,320,480,5131,7696,243,400,3172540,81,3726,81,243,0
59406,Id_TerraNymph_brown,3,장난기가 매우 많아 모험가의 물건에 관심이 많으니 소지품 관리에 주의를 요합니다. 마계의 태양을 너무 많이 쬐면 이런 색이 됩니다.,0,0,0,mon_terranymph_brown,400,None,None,갈색 테라임프,1,5,1,18992,10226,9511,5121,400,400,0,121,722,320,480,7597,5064,81,400,2978570,283,5832,243,81,0
59407,Id_Elet_blue,1,"엘렛은 예전에는 요정 혹은 정령이었다고 합니다. 이들은 알려지지 않은 계기로 아우슈리네 여신의 저주를 받았으며, 그 이후로 인간 세상에 숨어서 삶을 영위하였습니다. 신수의 날 이후 마족이 본격적으로 세상을 침탈하자 이들은 적극 동참하려는 의지를 보이고 있습니다. 마계에서는 경쟁하는 다른 마족 종족을 암살한 개체들이 상징으로 이런 색으로 치장한다고 합니다.",0,0,4,mon_elet_blue,400,None,None,푸른 엘렛,1,5,1,12969,8646,6323,4215,400,400,0,121,722,320,480,7597,5064,81,400,2978570,283,5832,243,81,0
59408,Id_boss_Moyabruka,3,부엽토에서 떨어진 씨앗과 애벌레가 결합하여 변이된 몬스터로 당연히 신수의 날 이전에는 발견되지 않던 종입니다.,0,0,1,boss_moyabruka,400,None,None,모야브루카,0,0,3,14034,9356,27633,18422,750,750,0,162,1366,600,900,11569,17354,243,400,19995000,81,3726,81,243,0
59409,Id_boss_Mothstem,1,성체로서 몬스터로 변한 개체가 많지 않은 일은 다행이면서도 이해하기 어려운 현상이기도 합니다.,0,0,5,boss_mothstem,400,None,None,모스템,2,0,3,17327,11551,18051,12034,525,900,0,162,1526,525,975,13016,13016,283,560,15996000,81,4246,121,162,0
59410,Id_boss_plokste,4,마계에 기원을 둔 생물입니다. 벨뉴트와 친척 관계의 종이기도 합니다.,0,0,7,boss_plokste,400,None,None,플록스케,2,0,3,17327,11551,18051,12034,525,900,0,162,1526,525,975,13016,13016,283,560,15996000,81,4246,121,162,0
59411,Id_boss_werewolf,3,웨어울프는 오래 전부터 여러 세상을 방랑하던 종족입니다. 어느 세계나 세상에도 속하지 않던 이들은 최근 신수의 날이 자신들에게는 좋은 기회가 될 것이라고 생각하고 있습니다.,37545690,38250000,0,boss_werewolf,400,None,None,웨어울프,0,0,3,14881,9920,29206,19470,750,750,0,162,1366,600,900,14462,21693,243,400,59985000,81,3726,81,243,0
59412,Id_Tiny,3,귀여운 외모 탓에 많은 사람들이 티니를 길들이려 하였으나 성공한 적이 없다고 합니다.,0,0,5,mon_tiny,400,None,None,싸늘한 티니,0,5,1,8048,6585,15847,12965,400,400,0,162,1366,320,480,5131,7696,243,400,3172540,81,3726,81,243,0
59413,Id_Bokchoy,1,보기와 달리 식물의 줄기가 변형된 몬스터입니다.,0,0,1,mon_bokchoy,400,None,None,싸늘한 치넨시,5,5,1,10757,4610,11198,4799,720,360,0,243,882,600,200,6577,6577,121,0,4268292,121,4246,121,202,0
59414,Id_Sparnicht,3,스파니히트는 생을 포기한 듯한 모습으로 지냅니다. 그럼에도 개체수는 줄지 않으니 이상한 일입니다.,0,0,5,mon_sparnicht,400,None,None,싸늘한 스파니히트,0,2,0,8982,5988,17685,11790,400,400,0,162,1366,320,480,4527,6791,243,400,2985920,81,3726,81,243,0
59415,Id_Pokubu,3,겉모습이 어떻든 포쿠부는 흉폭한 야수입니다. ,0,0,1,mon_pokubu,400,None,None,싸늘한 포쿠부,0,5,0,9543,3181,18791,6263,400,400,0,162,1366,320,480,3848,5772,243,400,2538032,81,3726,81,243,0
59416,Id_Golemlet,4,악한 영향을 받아 인간을 해치는 골렘의 작은 형태입니다.,0,0,1,mon_golemlet,400,None,None,싸늘한 골렘릿,4,2,1,8678,5785,8857,5904,400,560,0,263,882,400,400,10122,10122,121,400,3437280,121,4506,141,162,0
59417,Id_StonOrca,4,스톤오르카들은 신수의 날에 나타난 변이중에서도 매우 특이한 사례입니다. 이들은 원래의 광물과 전혀 연관이 없는 바다생물의 모습을 취하고 그 행태를 흉내냅니다. 지리적으로도 거리가 있는 지역에서도 생성되기 때문에 아무도 아직 그 신비를 풀지 못했습니다.,0,0,1,mon_stonorca,400,None,None,싸늘한 스톤오르카,4,5,1,7376,4917,7528,5019,400,560,0,263,882,400,400,8604,8604,121,400,2921688,121,4506,141,162,0
59418,weekly_boss_Hauberk,6,마군주 하우벅은 역사상 최강의 마법사로 불리는 아가일라 플러리와 비밀협정을 맺었다가 그 사실을 마군주 헬가 세르클에게 들켜 온몸이 찢기어 온 세상 곳곳에 봉인되었습니다. 그럼에도 하우벅은 부하들에게 영향력을 유지하고 있으며 부활과 재기를 꿈꾸고 있습니다.,0,0,6,boss_hauberk,460,None,None,마군주 하우벅,None,0,3,18956,15510,18956,15510,1035,862,0,186,1246,3450,862,514504,514504,186,460,929221275,186,5493,186,186,0
59419,weekly_boss_Blud,6,마군주 블룻은 능력이나 마족 가운데 지위 등을 보면 대단할 것이 없습니다. 그러나 그가 지닌 중대한 의미는 길티네가 라이마의 예지를 방해하기 위해서 무작위적으로 선택하여 키운 마군주라는 점입니다.,0,0,6,boss_blud,460,None,None,마군주 블룻,None,0,3,18956,15510,18956,15510,1035,862,0,186,1246,3450,862,514504,514504,186,460,929221275,186,5493,186,186,0
59420,weekly_boss_Mirtis,6,"미르티스는 마군주 가운데 지위가 낮은 편에 속하고, 여러 번 길티네가 맡긴 임무를 그르쳤으며, 결국에는 마지막 임무에 실패하여 인간에게 역으로 봉인까지 당했습니다. 신수의 날이 닥친 덕분에 자유를 찾자 실패한 임무를 만회하려 노력하고 있습니다.",0,0,6,boss_mirtis,460,None,None,마군주 미르티스,None,0,3,18956,15510,18956,15510,1035,862,0,186,1246,3450,862,514504,514504,186,460,929221275,186,5493,186,186,0
59421,weekly_boss_Helgasercle,6,헬가 세르클은 가장 강력한 마군주의 하나입니다. 같은 마군주인 하우벅이 그녀의 분노를 받아 해체되어 봉인된 일은 그녀의 강함을 알려줍니다. 이런 헬가 세르클과 백 년 넘게 싸우며 우위를 점한 아가일라 플러리가 역사상 최고의 마법사로 칭송받는 것은 매우 당연합니다.,0,0,6,boss_helgasercle,460,None,None,마군주 헬가 세르클,None,0,3,18956,15510,18956,15510,1035,862,0,186,1246,3450,862,514504,514504,186,460,929221275,186,5493,186,186,0
59422,weekly_boss_Lecifer,6,렉시퍼는 모든 마군주 가운데 가장 총명하다고 알려졌습니다. 그가 더 큰 활약을 하지 못하는 것은 마왕 제스티가 그를 적재적소에 활용하지 못하기 때문입니다. 인간으로서는 다행한 일이라 하겠습니다.,0,0,6,boss_lecifer,460,None,None,마군주 렉시퍼,None,0,3,18956,15510,18956,15510,1035,862,0,186,1246,3450,862,514504,514504,186,460,929221275,186,5493,186,186,0
59423,weekly_pattern_monster,6,,0,0,6,None,460,None,None,주간 보스 레이드,None,0,5,15165,12408,15165,12408,828,690,0,186,1246,2760,690,447395,447395,186,460,619480850,186,5493,186,186,0
59425,weekly_icewall,1,몬스터,0,0,6,icon_item_nothing,1,None,None,아이스월,None,2,1,34,27,34,27,1,1,0,2,5,1,1,48,48,2,0,50,2,26,2,2,0
59426,weekly_CreateSphere,6,실제로 뭔가를 꿰메는 일을 목격한 사람은 없습니다. 물론 그 뭔가에 생명체를 제외했을 때 이야기입니다.,0,0,6,None,460,None,None,과부하 구체,None,0,0,13786,13786,13786,13786,828,690,0,186,1246,2760,690,335546,335546,186,460,495584680,186,5493,186,186,0
59427,weekly_Denoptic,6,,0,0,6,None,460,None,None,[주간 보스 레이드] 베르니케 거대 덴옵틱,None,0,0,13786,13786,13786,13786,828,690,0,186,1246,2760,690,335546,335546,186,460,495584680,186,5493,186,186,0
59428,ERD_jelly_belly,1,젤리 벨리는 비활성화한 상태에서도 위험합니다. 활동성이 없이 화분에 심은 상태로 집안에 두어도 집안 사람들에게 장기적으로는 정신적인 영향을 미친다고 합니다. ,54815,46214,0,mon_jelly_belly,375,None,None,동굴 젤리 벨리,5,5,0,6482,4321,6945,4630,675,337,0,228,809,562,187,2756,2756,114,0,650383,114,3987,114,190,0
59429,weekly_Sequoia_fire,2,딥디르비의 부엉이 조각상이 불을 뿜는 것과 동일한 원리에 기반한 세콰이아의 기술입니다. ,0,0,2,mon_sequoia_fire,460,None,None,세콰이아의 불길,4,5,0,12614,10321,12833,10500,460,644,0,302,1037,1840,460,18708,18708,139,460,13914219,139,5181,162,186,0
59430,Baby_Skiaclipse,4,사실은 아기 새가 본체입니다.,0,0,3,boss_baby_skiaclipse,1,None,None,베이비 스키아클립스,0,0,0,101,82,194,159,1,1,0,2,7,1,1,165,248,3,1,150,1,13,1,3,0
59431,Baby_Marnoks,1,매우 포악한 사자입니다.,0,0,1,boss_baby_marnoks,1,None,None,말순이,6,0,0,144,118,144,118,1,1,0,1,3,1,1,205,205,1,1,150,1,13,1,1,0
59432,weekly_dummyl_monster_01,1,그리 강한 몬스터는 아니지만 섣불리 공격했다간 눈에서 눈물을 쏟게 될겁니다.,0,0,7,None,1,None,None,주간 보스 더미 몬스터,5,5,5,93,62,99,66,1,0,0,3,3,1,0,50,50,1,0,593,1,13,1,3,0
59433,monster_box_doll_tiny,1,몬스터,0,0,7,icon_item_nothing,1,None,None,종이박스,5,2,0,109,73,117,78,1,0,0,3,3,1,0,44,44,1,0,558,1,13,1,3,0
59434,FieldRift_pattern_monster,6,,0,0,6,None,460,None,None,필드 패턴 몬스터,None,0,5,12333,10091,12333,10091,690,690,0,186,1246,2760,690,9526,9526,186,460,25508035,186,5493,186,186,0
59435,FieldRift_pattern_crossbow,1,몬스터,0,0,7,icon_item_nothing,440,None,None,발리스타,5,2,1,11469,7646,12092,8061,792,396,0,267,992,2640,220,7474,7474,133,0,6259360,133,4670,133,222,0
59436,weekly_brest_monster,4,몬스터,0,0,6,icon_item_nothing,460,None,None,소환물,4,0,1,13714,11220,13952,11415,828,965,0,302,1037,2760,690,592345,592345,139,460,579759160,139,5181,162,186,0
59437,Baby_Hauberk,3,"매우 큰 너클을 가지고 있지만, 사실은 너클을 자주 사용하진 않습니다. 너무 무겁기 때문입니다.",0,0,0,boss_baby_hauberk,1,None,None,리틀벅,0,0,0,135,111,259,212,1,1,0,2,7,1,1,165,248,3,1,150,1,13,1,3,0
59438,Legend_Boss_Moringponia_Hard,6,"길티네는 라이마의 계획을 방해하기 위해 강한 마족들을 필요로 하였고, 선별된 마족 중에 일부가 마군주로 승격되었으며 그 선별된 마족 중에 모링포니아 역시 포함되었습니다. 모링포니아는 그 이후로 바이가의 휘하에 들어가 바이가의 지시로 라이마의 계시를 추적하고 있습니다. 뒤늦게 마군주로 승격되어 다른 마군주들보다 영향력이 적을 것으로 보이지만, 그의 상관이 바이가라는 사실만으로도 꽤 영향력을 행사하고 있습니다.",0,0,6,boss_unique_boss_moringponia,440,None,None,모링포니아,2,0,3,30923,25300,31954,26144,4042,990,0,178,1744,4620,1072,200313,200313,311,616,671943360,89,4670,133,178,0
59439,Legend_Boss_Tantaliser_Hard,6,"길티네는 라이마의 계획을 방해하기 위해 강한 마족들을 필요로 하였고, 선별된 마족 중에 일부가 마군주로 승격되었으며 그 선별된 마족 중에 탄타이저 역시 포함되었습니다. 이후 탄타이저는 카르타스의 휘하에 자발적으로 들어가 카르타스의 명령을 받고 있습니다. 그러나 탄타이저는 카르타스 몰래 바이가와 자주 접선하여 바이가의 지시 또한 받고 있으며, 카르타스가 이를 아는지는 모르겠습니다.",0,0,6,boss_unique_boss_tantaliser,440,None,None,탄타이저,2,0,3,30923,25300,31954,26144,4042,990,0,178,1744,4620,1072,200313,200313,311,616,671943360,89,4670,133,178,0
59440,weekly_Gargoyle,4,사람들의 흔한 오해는 가고일이 딥디르비들의 실수로 생겼다고 생각하는 것입니다. 물론 전혀 사실이 아닙니다.,0,0,7,boss_gargoyle,460,None,None,가고일,1,1,2,36995,30268,18381,15039,460,460,0,139,853,1472,552,34687,23124,93,460,31794445,325,6702,279,93,0
59441,weekly_dummyl_monster_02,1,그리 강한 몬스터는 아니지만 섣불리 공격했다간 눈에서 눈물을 쏟게 될겁니다.,0,0,7,None,1,None,None,주간 보스 더미 몬스터,5,5,5,93,62,99,66,1,0,0,3,3,1,0,50,50,1,0,593,1,13,1,3,0
59442,weekly_dummyl_monster_03,1,그리 강한 몬스터는 아니지만 섣불리 공격했다간 눈에서 눈물을 쏟게 될겁니다.,0,0,7,None,1,None,None,주간 보스 더미 몬스터,5,5,5,93,62,99,66,1,0,0,3,3,1,0,50,50,1,0,593,1,13,1,3,0
59443,weekly_dummyl_monster_04,1,그리 강한 몬스터는 아니지만 섣불리 공격했다간 눈에서 눈물을 쏟게 될겁니다.,0,0,7,None,1,None,None,주간 보스 더미 몬스터,5,5,5,93,62,99,66,1,0,0,3,3,1,0,50,50,1,0,593,1,13,1,3,0
59444,Legend_Hard_moringaga,1,몬스터로 변한 뒤에는 곤충형임에도 추운 환경에서도 잘 지냅니다.,0,0,7,mon_moringaga,440,None,None,모링가가,2,5,0,13798,9198,14258,9505,924,528,0,178,1744,1232,572,15005,15005,311,616,17918489,89,4670,133,178,0
59446,Legend_Hard_Tantaliser_Sphere,1,실제로 뭔가를 꿰메는 일을 목격한 사람은 없습니다. 물론 그 뭔가에 생명체를 제외했을 때 이야기입니다.,0,0,2,mon_chesha_needle,440,None,None,마력원,4,5,0,7800,7800,7921,7921,1320,616,0,289,992,1760,440,22059,22059,133,440,20834492,133,4956,155,178,0
59447,Legend_Hard_mushroom_boy,1,"누군가 이 녀석을 품평한 말이 있습니다, 막기도 먹기도 어려운 몬스터.",0,0,5,mon_mushroom_boy,440,None,None,미니 그리바,5,5,0,10725,8775,11076,9062,2376,396,0,267,992,2640,220,16912,16912,133,0,30402609,133,4670,133,222,0
59448,Legend_Hard_mushroom_ent_black,3,관점에 따라서는 곰팡이가 변한 몬스터에 다시 곰팡이가 붙어서 이런 색이 된 것이라 할 수 있습니다.,0,0,0,mon_mushroom_ent_black,440,None,None,검은 빅 그리바,5,5,2,17277,14136,17717,14495,2376,396,0,267,992,2640,220,25933,25933,133,0,95008155,133,4670,133,222,0
59449,Legend_Hard_tantaliser_summon,4,몬스터,0,0,6,icon_item_nothing,440,None,None,소환물,4,2,1,15439,12632,15679,12828,3080,616,0,289,992,3520,440,204852,204852,133,440,104172464,133,4956,155,178,0
59450,weekly_Hidden_monster,6,,0,0,6,None,460,None,None,주간 히든 몬스터,None,0,5,15165,12408,15165,12408,828,690,0,186,1246,2760,690,447395,447395,186,460,619480850,186,5493,186,186,0
59452,Legend_Hard_RytaSwort,1,이들이 포자를 발산해 후손이 되는 개체를 낳기 전에 제거하는 노력에 여러 사람이 동참하고 있습니다.,0,0,7,boss_rytaswort,440,None,None,리타스워트,5,0,3,25092,10754,25915,11106,4455,742,0,267,992,4950,412,38136,38136,133,0,174367908,133,4670,133,222,0
59453,Legend_Hard_nabu,1,"몬스터라 변하면서 사지가 사라지고 이동방식도 변했지만, 그 대가인지 공격력은 강해졌습니다.",0,0,7,mon_nabu,440,None,None,나부,0,5,0,8048,5365,15945,10630,1320,440,0,178,1546,1408,528,13338,20007,267,440,22398112,89,4098,89,267,0
59454,weekly_boss_Marnoks,6,마왕 제스티가 제대로 역할을 못한다고 생각한 길티네는 최근 다수의 마군주들을 추가로 파견하여 성과를 바라고 있습니다. 마르녹스는 그렇게 최근 투입된 대표적인 마군주입니다.,0,0,6,boss_marnoks,460,None,None,마군주 마르녹스,None,0,3,18956,15510,18956,15510,1035,862,0,186,1246,3450,862,514504,514504,186,460,929221275,186,5493,186,186,0
59455,HiddenTrigger6_Anceint_Solo_Dungeon,4,몬스터,0,0,0,icon_item_nothing,1,None,None,,1,2,0,165,110,84,56,1,1,0,1,3,0,1,193,129,1,0,100000000,4,39,3,1,0
59456,doll_hauberk,1,,0,0,0,None,1,None,None,하우벅 인형,0,2,0,64,64,126,126,1,1,0,2,7,0,1,51,76,3,1,462,1,13,1,3,0
59457,Uniq_Glacier_luna_angel,1,루나 엔젤은 아클리스 엔젤이 강자로 거듭나는 과정에서 함께 생성됩니다. 이 과정에서 아클리스 엔젤이 이전에 지니고 있던 혼돈의 속성은 대부분 루나 엔젤에게로 옮겨집니다. 이들은 생성 이후에는 별개의 인격체가 되어 별 연관없이 지냅니다.,0,0,4,mon_luna_angel,440,None,None,루나 엔젤,1,5,1,18638,12425,9256,6170,1320,440,0,133,794,1408,528,26495,17663,89,440,36676871,311,6412,267,89,0
59458,Uniq_Glacier_crobasia,1,"크로바시아는 개체별로 다양한 성격을 지녔으며, 따라서 공통점이 없다는 사실이 모순적이지만 공유되는 특징입니다. 이들 중 상당수가 하우벅을 추종한 것으로 알려졌는데 하우벅의 다양한 성격 가운데 하나 정도는 각 개체가 지닌 개성과 맞기 때문입니다. 따라서 같은 이유로 하우벅을 증오하는 개체도 상당수 있습니다. 길티네 같은 마신급이 아니면 크로바시아를 조직적으로 대량 동원하는 일은 상급마족에게도 어려운 일입니다. 최근에 길티네가 이들에 대한 동원령을 내렸다는 풍문이 있습니다.",0,0,4,mon_crobasia,440,None,None,크로바시아,1,5,1,18638,12425,9256,6170,1320,440,0,133,794,1408,528,26495,17663,89,440,36676871,311,6412,267,89,0
59459,Uniq_Glacier_Horong_walker,3,와작걸음이 도깨비불과 결합하여 생긴 몬스터입니다.,0,0,2,mon_horong_walker,440,None,None,호롱걸음,5,5,1,17340,11560,17781,11854,2376,396,0,267,992,2640,220,22550,22550,133,0,53204566,133,4670,133,222,0
59460,Uniq_Glacier_yak_magician,1,전설에 따르면 야크족은 마족의 일원으로 고대의 어느 왕과 계약을 맺었다가 그가 실패하고 죽은 후 그 계약을 다시 이어받을 왕을 찾는다고 합니다. 그러나 왕족은 물론이거니와 어떤 인간도 마족과 계약을 하여 왕좌를 차지하려 할 리 없으므로 이들이 마계에서 그들 종족의 위치를 되찾아 위상을 높이는 일은 어렵다고 봅니다.,0,0,2,mon_yak_magician,440,None,None,야크 주술사,1,5,1,18638,12425,9256,6170,1320,440,0,133,794,1408,528,26495,17663,89,440,36676871,311,6412,267,89,0
59461,Uniq_Glacier_yak_druid,3,전설에 따르면 야크족은 마족의 일원으로 고대의 어느 왕과 계약을 맺었다가 그가 실패하고 죽은 후 그 계약을 다시 이어받을 왕을 찾는다고 합니다. 그러나 왕족은 물론이거니와 어떤 인간도 마족과 계약을 하여 왕좌를 차지하려 할 리 없으므로 이들이 마계에서 그들 종족의 위치를 되찾아 위상을 높이는 일은 어렵다고 봅니다.,0,0,1,mon_yak_druid,440,None,None,야크 드루이드,1,5,2,25749,17166,13017,8678,1320,440,0,133,794,1408,528,30469,20313,89,440,45846088,311,6412,267,89,0
59462,Uniq_Glacier_Hallowventor_bow,2,그들 머리 부분의 깊은 공허를 직시하지 마십시오.,0,0,0,mon_hallowventor_bow,440,None,None,할로우벤터 저주술사,1,5,1,18638,12425,9256,6170,1320,440,0,133,794,1408,528,26495,17663,89,440,36676871,311,6412,267,89,0
59463,F_boss_Skiaclipse,2,"스키아클립스는 누군가의 명령으로 때가 되면 인간이 사는 곳에 나타나 무자비하게 인간들을 짓밟고 황폐화시키는 기습 부대로서의 역할을 맡고 있었습니다. 그러나 섀도우맨서 마스터의 우연한 실수로 인해 그 정체를 들켜버렸으며 결국 봉인까지 당하는 수모를 겪게 됩니다. 그러나 자신의 힘이 워낙 강력한 탓에 봉인이 풀린 그는 자신을 다시 막으러 온 인간들에 맞서 그들을 물리치고 자신의 임무를 수행하려고 합니다. 그것은 마족이 인간 세상을 지배할 수 있는, 인간 세상에 가장 큰 위기를 줄 수 있는 임무였습니다.",0,0,6,boss_skiaclipse,450,None,None,스키아클립스,0,0,3,32668,26728,64106,52450,6750,843,0,182,1603,2700,1012,340111,680222,273,450,474009046,91,4191,91,273,0
59464,ANCIENT_QUEST_OBJECT3,6,몬스터,0,0,6,icon_item_nothing,1,None,None,허수아비,None,3,0,113,75,113,75,1,1,0,2,5,1,1,42,42,2,1,465,2,26,2,2,0
